"class" "test" "dei_paschi" "mont_dei" "danish" "dei" "dutch" "nordlb" "rescu" "brexit" "denmark" "fine" "deposit" "nordea" "estonia" "incom" "swedish" "foreign" "tax" "prosecutor" "suspici" "combin" "ing" "offer" "control" "mont" "show" "paschi" "industri" "member" "save" "inform" "branch" "restructur" "baltic" "ratio" "analyst" "banca" "pai" "commiss" "target" "sector" "term" "privat" "economi" "region" "tuesdai" "econom" "larg" "mondai" "start" "person" "fridai" "custom" "involv" "face" "estonian" "servic" "system" "stake" "recent" "continu" "fail" "offici" "minist" "result" "account" "net" "discuss" "sell" "declin_comment" "intern" "decis" "nation" "supervisori" "debt" "top" "unicredit" "familiar" "crisi" "rais" "set" "increas" "requir" "work" "credit" "sale" "wednesdai" "global" "thursdai" "quarter" "ag" "europ" "loss" "move" "issu" "ceo" "ad" "statement" "bad" "job" "close" "sew" "hold" "interest" "revenu" "head" "chief_execut" "meet" "client" "back" "reuter" "week" "dansk_bank" "firm" "transact" "largest" "alleg" "base" "potenti" "offic" "union" "call" "biggest" "scandal" "rule" "equiti" "sharehold" "sourc" "invest_bank" "group" "rate" "part" "told" "declin" "talk" "case" "matter" "bond" "oper" "board" "end" "million_euro" "germani" "month" "compani" "unit" "expect" "make" "profit" "chief" "cut" "time" "financ" "comment" "itali" "central_bank" "includ" "italian" "regul" "investig" "swedbank" "cost" "ecb" "carig" "trade" "author" "countri" "central" "german" "risk" "state" "peopl" "asset" "share" "execut" "investor" "merger" "fund" "invest" "deal" "manag" "commerzbank" "eu" "loan" "dansk" "govern" "monei_launder" "busi" "billion_euro" "million" "plan" "market" "launder" "report" "capit" "percent" "monei" "european" "financi" "lender" "billion" "deutsch_bank" "year" "euro" "deutsch" "bank"
"5936" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.21490398039986 5.34338851785656 0 0 0 0 0 0 0 0 0 0 0 0 0 2.43256541189349 0 0 0 0 2.26939371042308 2.22901555447968 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.78656377196414 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.15708433547105 0 0 0 0 0 0 0 0 0 0 1.94361919730876 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.11737705418709 0 0 0 0 0 0 1.95397006603241 0 0 1.52904240884934 0 0 0 0 3.24825171397923 0 1.49778986534523 0 0 0 0 0 0 0 1.69294061822585 0 1.77938549174061 0 0 0 0 0 0 0 0 1.83940350146686 16.7088506720912 0 0 0 0 0 0 0 0 0 0 0 0 5.60326427381803 0 0 0 0 0 0 0 0 0 0 0 1.35659559997514 1.63920151939506 0 0 0 0 0 1.60600344998547 0 2.1880712432814 0 1.2955220443689 0 0 1.48158242559751 0 0 0 0 0 0.44429930730496
"5937" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.30981958689498 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.06417569059273 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.86023758836971 0 0 0 0 0 0 0 0 0 0 0 0 2.0926343451644 1.66138672962454 0 1.72552268584308 0 0 0 0 0 0 0 0 0 0 7.81588026412965 0 0 0 0 1.90876462926437 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.56678273683218 0 0 0 0 0 0 0 0 0 0 0 1.32775347534586 0 0 1.57308197026017 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.918586944134505 0 0 1.29313112870513 0 0.856128787425629 1.26429712174065 0.177719722921984
"5938" 1 0 0 0 0 0 0 14.8242571154721 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.22901555447968 0 2.43256541189349 0 0 0 0 0 0 0 0 0 0 0 0 2.06125922259665 0 0 0 0 0 2.01228521800019 0 0 0 0 2.01843151884888 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.05101585518188 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.01351145972343 1.92998262235921 0 0 0 0 0 0 0 0 0 0 1.9413334820279 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.72644307247041 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.70034821049655 0 0 0 0 0 0 0 0 0 0 0 1.32775347534586 0 0 1.57308197026017 0 0 0 0 0 0 0 0 0 0 1.0940356216407 0 0 0 0 1.48158242559751 3.89198525916216 0 0.77256208185018 0 0 0.177719722921984
"5939" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.61723326959072 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.02710030378533 0 0 0 0 0 0 0 2.01843151884888 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.95050785830394 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.70548558561393 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.3705373806576 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.50958071675654 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.370689363051 0 0 0 0 0 1.83940350146686 0 0 0 0 0 1.56364793802681 0 0 0 0 0 0 0 1.40081606845451 0 0 0 1.41555176710826 0 0 0 0 0 0 0 0 6.55680607758025 0 0 0 0 0 6.42401379994186 1.9765675862465 0 1.30574769738066 5.1820881774756 0 0 0.740791212798755 0 0 0 0 0 0.177719722921984
"5940" 1 0 0 0 17.1184103841972 0 0 0 0 0 8.25936068803754 5.14932433475387 0 0 2.67406673928191 0 0 0 0 0 4.91806397016331 0 0 0 0 0 0 0 2.22901555447968 0 0 2.22445973794382 4.63620927685817 0 2.57466216737694 0 0 0 0 2.37281913883796 0 0 0 0 0 0 0 0 0 2.01228521800019 2.07160860345865 0 0 0 0 3.89182029811063 2.42513043340597 0 0 0 1.92885459065471 0 0 0 1.99286713214308 0 0 0 0 0 0 0 0 2.04213818114987 6.05529455654664 0 0 0 0 0 3.93119620805507 0 0 0 0 0 0 0 0 0 0 0 1.96911304613498 0 0 3.810910388726 0 1.70548558561393 0 0 0 0 0 0 1.86023758836971 0 1.83118990292948 0 0 0 1.74222066193925 0 0 2.05484483241898 0 1.92998262235921 0 0 1.66138672962454 1.72552268584308 1.72552268584308 0 0 1.61173412469445 6.17606558128063 1.88366784017809 0 0 0 0 0 0 1.50958071675654 0 0 0 5.7262938877931 0 0 0 3.54908573452965 0 0 0 1.43669132008011 0 0 0 1.53131255738388 0 1.37392038363245 0 0 0 0 0 0 2.91939373174444 0 1.59706393494666 5.51821050440059 0 0 0 0 0 9.38188762816088 1.40681808713951 0 0 0 0 0 0 0 1.27772798056843 0 0 0 0 1.45057079340784 0 0 0 0 16.0884838248343 1.35659559997514 3.27840303879012 1.3166900558016 0 0 0 0 3.21200689997093 0.988283793123251 1.0940356216407 1.30574769738066 2.5910440887378 2.74838075488093 3.67434777653802 0 1.94599262958108 0 2.31768624555054 0 0 0.355439445843968
"5941" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.10331535458473 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.80694629131948 0 0 0 0 0 0 1.94361919730876 0 0 0 0 0 0 0 0 0 0 0 3.65014735182408 0 0 0 0 0 0 0 0 2.0926343451644 0 0 0 0 0 0 0 0 0 3.72469014141854 0 0 0 0 0 1.52376535174849 0 0 0 0 0 0 0 0 0 0 0 1.67441340102455 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.3869786674416 0 0 0 0 3.12729587605363 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.63920151939506 0 0 0 0 0 1.60600344998547 0 0 0 1.2955220443689 0 0 0 0 0 0 0 0 0.177719722921984
"5942" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.17855974919662 0 4.74563827767592 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.89182029811063 0 2.18874165534174 0 0 1.92885459065471 0 3.86222385591273 0 1.99286713214308 0 0 0 0 0 0 0 1.97381893717239 2.04213818114987 0 2.19902830005202 0 0 0 0 1.96559810402753 0 1.90105958288996 1.96093065098004 0 0 0 0 0 5.42083887395845 2.03961611171716 0 0 1.91987585468944 1.9988948779406 5.716365583089 0 1.70548558561393 1.70638770565706 0 0 0 0 0 0 0 0 0 3.65014735182408 0 3.4844413238785 0 0 0 2.01351145972343 0 0 0 0 1.72552268584308 0 0 0 0 0 0 0 0 0 0 0 5.86191019809724 0 1.52376535174849 0 0 0 0 5.87930155115022 0 0 0 0 0 1.43669132008011 0 0 0 0 1.69294061822585 0 0 0 1.56756797440689 0 0 1.44152725351152 0 6.94649452961012 0 0 0 0 1.96209547347633 9.07757484169232 0 0 0 1.35025442463669 0 1.40347918587399 4.47365430054599 0 0 0 0 1.43325134420766 1.70098715247706 0 0 0 0 0 0 0 0 4.06978679992542 0 0 0 0 1.21782983898736 1.15142429106536 0 0 1.0940356216407 0 0 1.83225383658729 0 2.96316485119502 0 0 0.77256208185018 0 0 0.799738753148927
"5943" 1 0 30.1625599957361 30.1625599957361 0 30.0958930821542 0 0 7.74990458990293 0 0 0 0 0 0 0 0 0 0 0 0 2.45139836022658 0 0 2.28698009492516 29.6730658705604 0 29.6730658705604 2.22901555447968 2.20495424331957 0 0 2.31810463842909 0 0 2.26939371042308 0 6.53567924758987 2.25679511858676 2.37281913883796 0 0 2.10063438783148 2.06125922259665 2.18874165534174 4.44286803405457 0 0 2.02337590469434 0 0 0 0 0 2.01843151884888 3.89182029811063 0 0 0 0 1.92885459065471 0 0 2.16991416220377 0 1.92885459065471 0 0 2.10735032979691 0 3.61788858796431 0 0 0 0 2.19902830005202 0 0 1.95976718371674 4.03933065059562 0 0 3.80211916577992 3.92186130196007 0 0 0 0 0 0 0 0 0 0 0 0 0 5.11645675684178 0 4.07168978834816 0 0 0 0 1.86023758836971 0 0 1.58021636437405 0 0 1.74222066193925 0 1.72736430698973 0 0 0 0 0 4.98416018887362 0 0 0 1.65880163555244 0 0 3.76733568035618 0 3.72469014141854 20.6771502293952 0 1.69027276426466 0 0 0 3.05808481769867 0 0 1.56756797440689 0 0 0 1.49778986534523 0 0 0 0 0 0 1.53131255738388 1.69294061822585 1.37392038363245 0 0 0 2.741378726102 1.70638770565706 1.44152725351152 4.37909059761666 3.47324726480506 0 0 0 0 3.92419094695266 15.8857559729616 0 1.56364793802681 0 1.35025442463669 0 1.40347918587399 5.96487240072799 0 1.48686079481304 0 1.27772798056843 0 10.2059229148624 4.24665530132478 0 1.45057079340784 1.32775347534586 0 0 3.14616394052034 0 9.49616919982599 0 0 3.88118496574462 0 2.43565967797472 1.15142429106536 0 0 4.37614248656279 2.61149539476131 1.2955220443689 2.74838075488093 0.918586944134505 2.22237363839626 2.91898894437162 0 1.54512416370036 2.56838636227689 0 1.51061764483686
"5944" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.53878742084616 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.29833463702808 0 2.05101585518188 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.10713375394698 0 0 0 0 0 0 0 0 0 0 0 0 6.10753468252223 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.92998262235921 0 0 0 0 0 1.75256396054605 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.49778986534523 0 0 0 0 0 1.49267476467846 0 0 0 0 0 0 0 0 0 0 1.73662363240253 0 0 0 0 0 0 0 0 0 0 0 1.40347918587399 0 0 1.48686079481304 0 0 0 0 0 0 0 0 0 0 6.29232788104069 0 0 0 0 0 8.89513435928667 0 0 0 0 0 0 0 0 0 0 0 0 0.77256208185018 0 0 0
"5945" 1 0 0 0 0 0 0 0 5.16660305993529 0 0 0 2.74034866366636 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.22901555447968 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.22143401702728 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.82202953353081 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58021636437405 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.61173412469445 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.80594878500236 0 0 0 0 0 0 0 1.37392038363245 0 0 0 0 3.41277541131413 0 0 0 0 0 0 0 0 4.53878742084616 0 0 0 0 0 0 0 0 1.48686079481304 0 1.27772798056843 0 0 2.83110353421652 1.49413355414212 0 1.32775347534586 0 0 0 0 0 0 0 0 1.48252239321444 0 0 0 0 0 0 1.2955220443689 0 0 0.740791212798755 0 0 0 0.856128787425629 0 0.177719722921984
"5946" 1 0 0 0 0 0 0 0 7.74990458990293 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.57396018985031 0 0 0 2.22901555447968 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.06125922259665 2.18874165534174 2.22143401702728 0 0 0 4.02457043600037 2.07160860345865 0 0 0 0 0 0 0 0 6.70996503311292 0 0 1.93111192795636 0 0 0 0 0 0 0 0 0 0 0 0 2.19902830005202 1.85394165991289 0 0 0 0 1.87188409375603 0 0 0 0 0 0 0 0 0 0 0 0 0 5.716365583089 0 1.70548558561393 1.70638770565706 2.03584489417408 2.07421277159704 0 0 3.61389258263897 0 0 1.83118990292948 1.58021636437405 7.30029470364816 0 1.74222066193925 0 0 0 0 0 0 0 1.66138672962454 0 0 3.5051279210921 4.97640490665731 0 0 0 3.8826669640558 9.31172535354636 0 0 0 0 0 0 0 0 0 0 3.91953436743348 1.62412585698961 0 0 9.02974392501179 0 0 0 0 2.98534952935692 0 0 1.37392038363245 3.55877098348122 0 1.56756797440689 0 3.41277541131413 2.88305450702304 2.91939373174444 3.47324726480506 0 0 0 0 0 20.4245433938077 3.58811136297681 0 0 2.70050884927339 0 0 1.491218100182 0 1.48686079481304 4.20244820536352 1.27772798056843 1.43325134420766 0 2.83110353421652 4.48240066242637 5.80228317363137 1.32775347534586 0 0 3.14616394052034 0 1.35659559997514 0 0 1.29372832191487 7.41261196607222 6.08914919493681 0 0 0.988283793123251 1.0940356216407 2.61149539476131 0 1.83225383658729 0 0.740791212798755 0.972996314790539 0 1.54512416370036 5.9929015119794 0 0.977458476070911
"5947" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.35419508067975 0 0 0 0 4.44589146622521 0 0 2.20495424331957 0 4.44891947588764 0 2.31976991774815 0 0 0 0 2.25679511858676 0 0 2.1727877273995 0 0 0 0 0 0 2.02337590469434 2.01228521800019 0 4.80268314288392 0 0 2.01843151884888 1.94591014905531 0 0 0 0 0 0 1.93111192795636 4.33982832440754 1.99286713214308 0 0 0 4.21470065959383 0 1.80894429398216 1.95050785830394 3.94763787434478 2.04213818114987 8.07372607539552 0 0 0 1.95976718371674 0 0 0 0 3.92186130196007 1.88259083415045 0 2.05356687697349 0 0 0 0 4.1432172069173 0 0 1.9988948779406 0 0 0 1.70638770565706 0 10.3710638579852 0 0 0 0 2.17855974919662 0 0 0 0 0 0 0 0 0 0 1.71091055371079 0 0 0 0 5.25769188163815 0 0 0 0 0 1.86234507070927 0 0 0 0 1.50958071675654 0 3.05808481769867 5.62845913102682 0 1.56756797440689 0 1.62412585698961 7.09817146905929 0 0 3.45288614494082 1.43669132008011 1.67441340102455 0 1.49267476467846 4.59393767215163 1.69294061822585 0 5.33815647522183 4.56228703946617 3.13513594881377 1.370689363051 0 0 0 0 4.79119180483997 0 0 0 0 0 0 0 0 0 3.13356547366437 1.40347918587399 0 5.3178370942043 0 0 1.27772798056843 0 8.50493576238532 0 0 4.35171238022353 0 7.08659403695384 0 0 0 1.35659559997514 0 1.3166900558016 0 0 2.43565967797472 0 0 0 1.0940356216407 0 0 0 0.918586944134505 2.96316485119502 0 12.9313112870513 2.31768624555054 0 12.6429712174065 1.24403806045389
"5948" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.6367663778687 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.26939371042308 2.22901555447968 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.01106047810429 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.29833463702808 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.80694629131948 8.15846444686863 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.17855974919662 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.65880163555244 0 0 0 1.9413334820279 0 0 2.10063438783148 0 0 0 0 0 1.87615304367561 0 0 0 0 0 1.49778986534523 3.61189757000471 1.72644307247041 0 0 0 5.97069905871385 0 1.69294061822585 0 0 0 0 0 0 0 1.45969686587222 0 0 0 0 1.59706393494666 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.70098715247706 0 1.49413355414212 0 0 1.77164850923846 0 0 0 0 0 0 0 7.41261196607222 0 0 0 0.988283793123251 0 1.30574769738066 0 0 0 0.740791212798755 2.91898894437162 1.29313112870513 0.77256208185018 1.71225757485126 1.26429712174065 0.266579584382976
"5949" 1 0 0 0 0 0 0 0 2.58330152996764 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.74563827767592 4.49489851233704 0 0 0 0 0 0 2.10063438783148 0 2.01228521800019 0 0 0 0 0 0 0 2.18874165534174 0 0 0 0 0 0 0 0 2.10331535458473 0 0 0 0 0 1.97381893717239 0 0 0 0 0 0 0 0 1.87188409375603 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.70548558561393 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.66138672962454 0 0 0 0 0 0 0 0 0 0 0 0 1.95397006603241 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.49267476467846 1.53131255738388 0 0 0 0 1.56756797440689 0 5.11916311697119 0 0 1.73662363240253 0 0 0 0 0 4.53878742084616 0 0 0 0 0 0 1.491218100182 0 1.48686079481304 1.40081606845451 0 1.43325134420766 0 0 0 0 1.32775347534586 0 0 0 0 2.71319119995028 0 0 1.29372832191487 0 0 1.15142429106536 0 0 1.0940356216407 0 2.5910440887378 1.83225383658729 0 0 0.972996314790539 0 0 0.856128787425629 0 0.177719722921984
"5950" 1 0 3.01625599957361 3.01625599957361 0 3.00958930821542 0 0 0 8.96955547613129 0 0 0 3.14454554078653 0 0 0 0 0 0 0 0 0 6.92945876068494 0 2.96730658705604 0 2.96730658705604 0 0 0 0 0 0 0 0 2.22901555447968 2.17855974919662 0 0 0 0 0 0 0 0 0 2.10063438783148 0 0 0 2.40134157144196 0 0 0 0 0 0 0 0 0 2.00861548911122 0 0 0 0 0 0 0 2.05101585518188 0 0 1.97381893717239 0 0 0 0 0 1.95976718371674 0 0 0 0 0 0 0 8.21426750789396 3.64405906706162 0 0 0 2.07160860345865 1.96911304613498 0 3.9977897558812 0 0 0 0 0 0 0 0 0 0 0 0 0 1.82507367591204 0 0 0 1.72736430698973 0 0 0 0 0 0 3.45104537168617 0 0 0 0 0 0 0 0 0 0 0 1.95397006603241 0 0 0 0 0 1.56756797440689 5.87930155115022 0 0 0 0 0 0 0 0 0 0 0 1.37392038363245 0 0 1.56756797440689 0 0 2.88305450702304 1.45969686587222 1.73662363240253 0 0 0 1.59706393494666 3.92419094695266 0 0 1.56364793802681 0 2.70050884927339 1.56678273683218 1.40347918587399 0 0 0 0 0 0 0 4.24665530132478 0 1.45057079340784 0 0 0 1.57308197026017 0 0 0 0 3.88118496574462 0 0 4.60569716426145 0 0 0 0 0 0.916126918293643 0 1.48158242559751 2.91898894437162 0 3.09024832740072 3.42451514970251 0 0.622019030226943
"5951" 1 0 0 0 0 0 3.09992847529772 0 0 0 0 0 0 0 0 0 0 0 0 2.80861663479536 0 0 6.41462247267263 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.02710030378533 0 0 0 0 0 0 2.30981958689498 0 0 0 0 0 0 0 0 1.93111192795636 0 0 0 2.10331535458473 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.70548558561393 0 0 0 1.83631549077829 0 0 0 0 0 0 0 0 0 0 0 0 0 1.92998262235921 0 2.0926343451644 0 0 0 0 0 0 0 0 0 0 4.13543004587903 0 0 0 0 0 0 0 0 1.56756797440689 0 0 0 0 0 0 0 0 1.68938505892452 0 0 0 0 0 0 0 1.370689363051 3.41277541131413 0 0 1.73662363240253 0 3.67880700293373 0 0 0 0 0 0 1.40681808713951 0 0 0 0 1.77261236473477 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.27840303879012 0 0 0 0 0 3.21200689997093 0.988283793123251 0 0 2.5910440887378 0.916126918293643 0 0.740791212798755 0 0 0.77256208185018 0 0 0.0888598614609919
"5952" 1 0 0 0 2.8530683973662 0 0 0 0 0 2.75312022934585 0 0 0 10.6962669571276 0 2.67169425892828 0 0 0 2.45903198508165 0 0 0 0 0 0 0 0 0 0 0 2.31810463842909 0 20.5972973390155 0 0 0 0 0 0 4.345575454799 0 0 2.18874165534174 2.22143401702728 0 0 2.02337590469434 0 0 0 0 2.30981958689498 6.05529455654664 0 2.42513043340597 0 0 0 5.78656377196414 0 0 2.16991416220377 1.99286713214308 0 0 0 0 0 0 1.95050785830394 0 2.04213818114987 0 0 1.85394165991289 0 0 0 0 0 0 0 0 0 0 0 2.03208784529637 0 0 0 5.90733913840493 0 0 0 0 3.41097117122785 0 0 0 1.83631549077829 0 1.80694629131948 0 0 0 0 0 2.00983723636155 0 1.98687550247482 0 4.10968966483796 0 0 3.42182110742158 2.0926343451644 0 0 0 1.75256396054605 0 0 14.4108196896548 1.88366784017809 0 0 0 0 0 0 1.50958071675654 1.52376535174849 0 0 0 1.56756797440689 0 1.62412585698961 0 0 0 0 0 0 0 0 0 0 0 0 1.52076234648872 0 1.370689363051 0 2.88305450702304 1.45969686587222 0 0 3.67880700293373 4.77395733488319 0 0 0 0 1.56364793802681 1.40681808713951 2.70050884927339 0 2.80695837174798 5.96487240072799 0 0 1.40081606845451 0 1.43325134420766 0 0 4.48240066242637 0 0 0 0 0 4.02212095620858 1.35659559997514 13.1136121551605 0 1.29372832191487 0 0 0 14.4540310498692 0.988283793123251 0 0 19.4328306655335 2.74838075488093 2.75576083240352 0.740791212798755 4.8649815739527 0 2.31768624555054 0.856128787425629 0 0.888598614609919
"5953" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.45139836022658 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.60536628576783 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.80894429398216 0 0 0 2.01843151884888 0 0 0 0 0 0 1.87188409375603 0 0 0 0 0 0 0 1.80694629131948 0 0 0 0 0 0 1.94361919730876 0 0 0 4.14842554319407 0 4.86140295691086 0 0 0 0 1.58021636437405 1.82507367591204 0 0 0 0 0 0 0 0 0 0 0 0 1.75256396054605 0 0 0 0 0 0 0 0 0 0 0 0 1.52904240884934 0 1.90876462926437 0 0 0 1.77454286726482 0 0 0 0 0 0 0 0 0 1.37392038363245 3.55877098348122 0 0 1.370689363051 0 0 1.45969686587222 0 0 0 0 3.19412786989331 0 0 0 0 0 0 0 0 0 0 0 1.40081606845451 1.27772798056843 0 5.10296145743119 2.83110353421652 0 0 0 1.77164850923846 0 0 0 0 0 0 0 0 0 1.15142429106536 0 0 0 0 0 0 0 0 0 2.58626225741025 0 0 3.79289136522196 0.177719722921984
"5954" 1 0 0 0 2.8530683973662 0 0 0 0 0 2.75312022934585 0 0 3.14454554078653 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.61963917378996 0 0 0 0 0 0 0 0 1.93111192795636 0 0 0 0 0 0 0 0 0 0 0 2.01843151884888 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.70638770565706 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.90876462926437 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.52076234648872 1.56756797440689 2.741378726102 0 0 1.45969686587222 0 0 0 0 0 0 0 0 1.56364793802681 0 0 0 2.80695837174798 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.27840303879012 0 0 0 0 0 4.8180103499564 0.988283793123251 0 0 3.8865661331067 0 0.918586944134505 0 0 0 0 0 0 0.266579584382976
"5955" 1 0 0 0 0 0 0 0 2.58330152996764 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.31810463842909 0 0 0 0 0 0 0 0 0 0 2.06125922259665 0 0 0 0 0 2.01228521800019 2.07160860345865 0 0 0 0 0 0 0 0 2.23665501103764 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.77652832024386 0 0 0 0 0 0 0 0 4.10713375394698 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.42182110742158 0 0 0 0 0 0 0 0 0 3.8826669640558 0 0 0 0 0 0 0 0 0 0 0 0 1.62412585698961 0 0 1.80594878500236 0 0 0 0 0 0 0 0 0 0 0 0 0 1.44152725351152 1.45969686587222 0 0 0 0 0 0 0 0 1.56364793802681 1.40681808713951 1.35025442463669 0 0 0 0 1.48686079481304 0 0 0 0 2.83110353421652 0 0 0 0 0 0 0 0 0 0 1.29372832191487 2.96504478642889 0 0 0 0 2.1880712432814 2.61149539476131 0 0 0.918586944134505 1.48158242559751 0.972996314790539 0 0 1.71225757485126 0 0.622019030226943
